Nu le va karlak ah ngiar nak um hlah seh	let there be no nagging between husband and wife
Na ngiat ahcun na hmuh ko lai	if youy look into it closely you would surely see it
Mirang cu an rang i Tuluk cu an ngo	the Cauca sians are white, and the Chinese are fair
Mi ngong a si	he is a stupid; he is a dull person
Kuakzuk na ngol cang maw?	have you stopped smoking?
Raifanh in a ngor	he is chronically sick from malaria
Biakinn chungah nan ngu lai lo	you should not be dozing in the church
Ka phanah nih saupi a ka nguh	my sandals last me a long time
Nizaan ka zurit nih nihin ka ka nguh	my yesterday's drink made me to have a hang on today
Nizaan ka thabatnak nih nihin tiang cu a ka nguh	my tiredness of yesterday hangs on me today
Nguingui thlak in a ṭap	she weeps bitterly
Ngun tangka	silver coins
Ngunkhuai hmaanhmaan tein na pek lai	you should pay tax regularly
Ngunkhuai khawltu	tax collector
Kan uipi a ngur	our dog growls
Mi phungchim lioah na ngut ahcun ningzak a si	if you doze while some one is preaching, it's a shame
Ka'n velh lai	I will beat you
Na kal lai maw?	are you going now?
Na cauk ka hlan tuah	please lend me your book
Naa ceih!	none of your business!
Naa hngilh cang maw?	have you fallen asleep yet?
Lei thuan nak caah naa pahnih ka ngei	I have two water buffaloes for tilling the fields
Sathau a naangte cabuai ah aa tenh	a film of fat has been smeared on the table
Arti naang cu a rawh a fawi ngai	egg membrane is very fragile
Umnaang na angki ban ah aa neh	soot of the pot has been smeared on the arm of your shirt
Nan rawl ei na duh ve maw?	do you also want to eat?
Nangmah na ṭhat ahcun midang zong an ṭha ve	if you are good, others also are good
A sam a nah caah aa dawh	she is pretty because her hair is black
Cabuai a nahnak kha meikhu ruangah a si	the reason why the table is black is due to smoke
Mi nahchuah cu a ṭha lo	it's not good to be jealous of others
Mi cungah nahchuaknak kan ngeih awk a si lo	we should not have jealousy over others
Kan camipuai a nai cang	our exam is near
Amah cu kan sahlawh rualchan a si	he is our close relative
Nai manh deng cang maw?	are you almost ready yet?
Na sam nai hriat rua lo, a thur tuk!	you don't seem to comb your hair, its so unruly?
Inn hlunpi kha umnak a tlak ti lo	The old house is not fit for habitation
Mifim nih cun faknak bia kha a lonh	A wise man is superior to flattery
Khua he kan i naih cang	we are getting close to the village now
Naidem toi ah kan i dim	we take rest in the sahe of a tree
Ram kip nih naingnganzi ṭha an herh dih	every country needs good politics
Cabuai le ṭhutdan kha naih hna	put the table and chairs close
Amah cu kan sahlawh neihniam a si	he is our close relative
A zaw nain sianginn a kai	although he is sick he goes to school
A um ko nain ṭelephone a tlai lo	she did not pick up the phone although she was there
Na ka phuang lai ma? Phuang naisai hlah!	will you tell it about me? Not at all!
Zu din na duh maw? Ka duh naisai lo!	do you want to drink liquor? not at all!
A ni na a ṭap na an si	their group were composed of laughing and crying people
A vun a nak nain a mil ngai	his skin is smooth although he is black
Na nam in thing kaa tan nak	I cut the wood with your knife
Na sur in nga ka tlaih nak	I caught fish with your net
Dawtnak le fimnak	love and wisdom
Zumhnak le ruahchannak le dawtnak lakah dawtnak a ngan bik	among faith and hope and love, the greatest is love
Na cabuai hngakin ka cabuai a hme deuh	my table is smaller than your table
Na kal nakin na um ah a ṭha deuh	it is better if you stay rather than going away
Lam a nal ngaingai	the road is very slippery
Lam a nal caah a nal i a tlu	because the road is slippery he slips and falls down
Ṭuang kha nalh tuah	please smooth the krough surface of the floor
A angki ah sathau aa nalh	his coat got smeared with fat
Kan vanpang kan nalh	we are plastering our wall
Naam in sa kan can	we cut meat with knife
Ka keng rak ka nam tuah!	please massage (press) my back
Cakei nih vok a nam hna i pakhat a seh	a tiger springs on the pigs and catches one
Ralkap nih khua pakhat an nam	the soldiers attacked one village
Lungpang ah an nam i a tla	he was pushed over the precipice and he fell down
Saruak kha a nam	the carcase has bad smell
Hipa hi a rim a nam	this guy is too cocky (i.e., he is 'son of a bitch')
Na zakkeh rim a nam tuk caah kan ri dih	because your body smell so bad we all get dizzy
I nam len hlah	don't you be in a hurry
Naa nam ruangah na tuan hlei lai lo	you will not be ahead of time just because you are in a hurry
Nambar rel na thiam maw?	do you know how to count numbers?
Nambar pakhat	number one
Nambar relnak	counting numbers
Nambar sawm thum	number thirty
Nambar thong khat	number one thousand
Nambar sang khat	number ten thousand
Nambar sing khat	one hundred thousand
Nambar nuai khat	number one million
Nambar nuai sawm khat	number ten million
Nambar nuai zakhat	number one hundred million
Nambar nuai thong khat	number one billion
Nuai thong zakhat	number one hundred billion
Rawl nan ei cang maw?	have you taken your meal?
Hihi nan cauk an si maw?	are these your books?
Nanmah nih tuah ko u	you (plural) please do it
Nannih tah nan kal ve lai maw?	are you going too?
Nan ṭuang a nar ngai	your floor is quite greasy
Nan ṭuang a nar tuk caah ka naal deng	I almost slips over because your floor is too greasy
Amah cu ka nau a si	he is my younger one
Amah cu an nauum a si	she is their baby sitter
Amah cu ka naute a si	he is a much younger person than me
Nau pakhat an ngei	they have a child
Nauhla in a nau a oih	he sings her child to sleep with the song of a lullaby
Tunaite ah nauno an ngei	they had a baby recently
Kan ram ahcun naubawm cu tlah in an tuah	in our country cradles are made with cane
Naiawih hla in a nau a awih	she puts to sleep her baby with a lullaby
Napa nih hin a ka nau deuh hnga maw?	your father might surpasses me in age, I don't know (I might be a bit younger than your father)
Nang cu ka'n nau deuh lai dah ka ti	I think I surpass you in age (I am a bit older than you)
A nau-inn an ṭawl piak	they cleansed her womb
Mi na nautat hna lai lo	you should never look down upon others
Aho cung hmanh ah nautatnak na ngei lai lo	you should never have a contempt on any body
A nauum ah kutdonghrolh aa khih	she wears a ring on her ring finger
Noah chan ah buanchukcho a tlung	there was a flood in the days of Noah
Tiva kam kha nawng nih a khuh dih	the banks of the river are covered with mud
Lam kha aa nawng dih	the road is muddy
Chang na nawn cang maw?	have you kneaded the dough?
Amah nih cun lai a nawng taktak hnga maw?	could he have really committed murder?
Ka kut cu meifar in ka nawng lai cih!	don't you singe my hand with pine torch
Na angki kha na tawhrolh chungah na nawh lai	you should tuck your shirt into your trousers
Hmanthlak kha catlap karlak ah a nawh	he slipped the picture between the pages of the book
Meiṭil kha ti chung ah an nawh	they dipped the living coals into the water
Nawhthuh pek cu a ṭha hrimhrim lo	it is bad to give bribes
Nawhthuh na lak ahcun a'n lem lai	you will get addicted if you take bribery
Ti a nawi	the water is muddy
Ti a nawi tuk tikah nga an lang kho lo	the water is muddy that fish cannot be seen
Tinawi nih tiva a nawih	the turbid flood water makes the river muddy
Meithingthu kha vutcam ah hei nawh hna	please slip the firebrand underneath the ashes
Uktu bawi nih nawl tampi an chuah	government officers issued many orders
Passport na ngeih ahcun ram dang kalnak nawl na ngei	if you have a passport you have the permission to go to other countries
Na nawl bangin si ko seh	let it be according to your will
Va nawl tuah!	go and ask him !
Rian pakhat in ka pe tiah ka nawl	I request him to give me a job
Ka ngaithiam tiah ka nawl	I asked him to forgive me
A ka nawl tuk i ka ngaihthiam ṭhan	he aplogized me so much that i forgave him again
Kaan nawlnak ca kha na hmu cang maw?	have you received my letter of request?
Nawlbia pahra	the ten commandments
Vuanthok bawi nih thing hau lonak nawlbia a chuah	the county officer issued an order not to cut down trees
Amah cu nawl a ngaimi a si	he is an obedient person
Na nulepa an nawl ngai hna	obey your parents
Nulepa nawlngaih cu a ṭha	it is good to obey parents
Na chimmi kha van nawlh ṭhan tuah	please repeat what you said
Ka kal nawlh lai	I shall go again
A bia cu nawlhcip in a nawlh	he said repeatedly what he had said
Mi nawlpat a thiam ngai	he is respectful to people
Kawlram tlawnnak nawl na ka pe kho maw?	can you give him permission to go to Myanmar?
Kawlram tlawnnak nawl a ka pe lo	he did not allow me to go to Myanmar
Kawlram kalnak nawlpek a ka duh lo	he does not allow me to to go Myanmar
I nawmh hi a ṭha	it is good to have fun
Na rian a nuamh lo ahcun ngol ko hen!	why don't you quit your job if you don't have fun in it!
Nawmhnak hi minung nih kan duhmi thil pakhat a si	pleasure is what human beings like
Kawlram tlung a duh pah nawn	he wants to go back to Myanmar somewhat
Ka pi nih aalu a nawn	my grandmother mashed potatoes
Aalu nawn ei ka duh	I would like to eat mashed potatoes
Chang a nawn ahcun ka bawmh lai	chang na nawn ah◦cun kan bawmh lai
Lam kha aa nawn caah leng aa taap	the cart was stuck on the road because the road was muddy
Lainawn cu a ṭha hrimhrim lo	it is absolutely bad to commit murder
Meifar in na ka nawn sual lai, i ralring	watch out lest you singe me with your torch
Nawncek chungah rang pakhat a pil	a horse is sinking in the mud
Chang a ka nawnh	he makes bread for me
Kan dum nawncek nih a nawnh	our garden is covered with mud
Na bia nih a nawnnok dih hna	what you said confused them
Nawncek lakah mawtawka kal a har	it is difficult for cars to go in the mire
Na umtu hi a ka nawr tuk cang	you behavior sicken me (i.e., I am sick and tired of your behavior)
A ka nawr tuk khan ka hlih chih ve	I also rebuked him severely because I was so sick of him
Vui nih a nawr in thingtum a thawn	the elephants used its trunk to move logs
Kan rian cu hmai ah nawr usih	let us push our work forward
Nan rian kha nan nuar ter lai lo	you should not let your work get slow/to slow down
Va kal ko ne law, ka dawt!	(you have to go away, then) just go away yourself, my love!
Voksa nih a ka neng	I am tired of pork
Na ka neng tuk!	you made me sick !
Atu cu kan ram ah nengpi an um ti lo	there is no more elks in our country
Nengpi ki cu a man a ṭha ngai	sambur horns are valuable
Sazuk cu a neh in kan zulh	we tract the buck from its footprints
Na angki ah sathau aa neh	your shirt is smeared with grease
Kan nehbung ah kan kir ṭhan	we came back to the beginning of our trail
Nupi na ngei cang maw?	do you have a wife ?
Hawikom neih na duh maw?	do you want to have friends?
Zei rawl dah na neih?	what food do you have?
Faknak hi i neek khawh a si lo	it is not possible to get used to pain
Ka hngalh lo caah na ka nek	you take advantage of me because of my ignorance
Phaisa neknawi na ngei maw?	do you have change ?
Kale nelrawn	landscape of Kale valley
Hi ihphah cu a neem	this mattress is soft
A thin a nem caah mi nih an dawt	people like him because he is gentle
Nemtein a holh	he speaks softly
A ka nennak hi a sau cang	I have been disgusted with him for a long time
Hmunthur kha a ken i nen cu a ṭha lo	it is not good to shove dirt to the corner and leave it there
Aalu na neen dih in rawl kan ei lai	we shall have our meal when you have mashed the potatoes
Mitsur neennak ah ka va kal ve	I also went to the wine press
Sianginn kai kha hnek ko	Press him to go to school
Lungpi nih a nenh i a thi	a rock fell on him and he died
Lung nih a nenhnak in a thi	he died because a rock fell on him/he died from being struck by a rock
Caku nenhnak in caku ka nenh hna	I weighted down the papers with paper weight
An cuai a neo	the weight measure they use is short of the standard
A donghnak ahcun a sual lo kha aa fiang	in the end he was justified
Nilum kan to	we bask in the warmth of the sun
Nithla relnak	calendar
Kan khua cu nithum kal a si	our village is three days' journey from here
Nilak in sianginn a kai	he goes to school every other day/on alternate days
Amah cu ka ni a si	she is my aunt
A lung aa lawm i a ni	he is happy and he laughs
Zakiah cu mi niam a si	Zacchaeus is a short person
Tlang niam nih kan khua a kulh	low hills surround our village
An i nuam tuk i an ni leen ko	they were so happy that they were in laughter
Tung kha pekhat in na niamh lai	you may shorten the post by one foot
Cu hna nupa cu an i niamsan ngai	that couple are very different in their height
Ni cu nichuah lei in a chuak	the sun rises in the east
Kan khua cu ni a chuah a tlai	the sun rise late in our village
Nichuahka ah inn kan phan	we arrived home just after sunrise
Nichuah ka te ah inn kan phan	we arrived home just after sunrise
Nichuahlei ah na kal lai	you will go to the east
Ni a chuak ah kan i thawh lai	we shall set out at the dawn
Ni a chuak cang	the sun has risen
Nichuak cuanh cu a nuam ngaingai	it is wonderful to watch the rising sun
Nichuakka cu a linh a ṭhawng lo	the heat of the sun which has just risen is not strong
Hlan Laimi nih cun nidawpdolh kha an ṭih ngaingai	Chins of former days were fearful of eclispse of sun
Ni fatein thla kan cam awk a si	we should pray daily
Ka dawt, nifatin na kong lawng ka ruat	my love, I always think about you daily
Na pu cu amah ning te a si ko	your grandfather has not been changed that much, i.e. he has been the way that he was
Ka duh ning ahcun thaizing kal a si	according to my wish ("the way that I want it"), we may leave tomorrow
Hi thing cu a ning aa dawh	the grains of this board is pretty
A umtu nih a ka neng tuk cang	I really got tired of his behavior now
